Código|Valor|Etiqueta
VIC_OCUP|3514|Técnicos de la web
VIC_OCUP|3521|Técnicos de radiodifusión y grabación audio visual
VIC_OCUP|3522|Técnicos de ingeniería de las telecomunicaciones
VIC_OCUP|4110|Oficinistas generales
VIC_OCUP|4120|Secretarios (general)
VIC_OCUP|4131|Operadores de máquinas de procesamiento de texto y mecanógrafos
VIC_OCUP|4132|Grabadores de datos
VIC_OCUP|4211|Cajeros de bancos y afines
VIC_OCUP|4212|Receptores de apuestas y afines
VIC_OCUP|4213|Prestamistas
VIC_OCUP|4214|Cobradores y afines
VIC_OCUP|4221|Empleados de agencias de viajes
VIC_OCUP|4222|Empleados de centros de llamadas
VIC_OCUP|4223|Telefonistas
VIC_OCUP|4224|Recepcionistas de hoteles
VIC_OCUP|4225|Empleados de ventanillas de informaciones
VIC_OCUP|4226|Recepcionistas (general)
VIC_OCUP|4227|Entrevistadores de encuestas y de investigaciones de mercados
VIC_OCUP|4229|Empleados de servicios de información al cliente no clasificados bajo otros epígrafes
VIC_OCUP|4311|Empleados de contabilidad y cálculo de costos
VIC_OCUP|4312|Empleados de servicios estadísticos, financieros y de seguros
VIC_OCUP|4313|Empleados encargados de las nóminas
VIC_OCUP|4321|Empleados de control de abastecimientos e inventario
VIC_OCUP|4322|Empleados de servicios de apoyo a la producción
VIC_OCUP|4323|Empleados de servicios de transporte
VIC_OCUP|4411|Empleados de bibliotecas
VIC_OCUP|4412|Empleados de servicios de correos
VIC_OCUP|4413|Codificadores de datos, correctores de pruebas de imprenta y afines
VIC_OCUP|4414|Escribientes públicos y afines
VIC_OCUP|4415|Empleados de archivos
VIC_OCUP|4416|Empleados del servicio de personal
VIC_OCUP|4419|Personal de apoyo administrativo no clasificado bajo otros epígrafes
VIC_OCUP|5111|Auxiliares de servicio de abordo
VIC_OCUP|5112|Revisores y cobradores de los transportes públicos
VIC_OCUP|5113|Guías de turismo
VIC_OCUP|5120|Cocineros
VIC_OCUP|5131|Camareros de mesas
VIC_OCUP|5132|Camareros de barra
VIC_OCUP|5141|Peluqueros
VIC_OCUP|5142|Especialistas en tratamientos de belleza y afines
VIC_OCUP|5151|Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos
VIC_OCUP|5152|Ecónomos y mayordomos domésticos
VIC_OCUP|5153|Conserjes
VIC_OCUP|5161|Astrólogos, adivinadores y afines
VIC_OCUP|5162|Acompañantes y ayudantes de cámara
VIC_OCUP|5163|Personal de pompas fúnebres y embalsamadores
VIC_OCUP|5164|Cuidadores de animales
VIC_OCUP|5165|Instructores de autoescuela
VIC_OCUP|5169|Trabajadores de servicios personales no clasificados bajo otros epígrafes
VIC_OCUP|5211|Vendedores de quioscos y de puestos de mercado
VIC_OCUP|5212|Vendedores ambulantes de productos comestibles
VIC_OCUP|5221|Comerciantes de tiendas
VIC_OCUP|5222|Supervisores de tiendas y almacenes
VIC_OCUP|5223|Asistentes de venta de tiendas y almacenes
VIC_OCUP|5230|Cajeros y expendedores de billetes
VIC_OCUP|5241|Modelos de moda, arte y publicidad
VIC_OCUP|5242|Demostradores de tiendas
VIC_OCUP|5243|Vendedores puerta a puerta
VIC_OCUP|5244|Vendedores por teléfono
VIC_OCUP|5245|Expendedores de gasolineras
VIC_OCUP|5246|Vendedores de comidas al mostrador
VIC_OCUP|5249|Vendedores no clasificados bajo otros epígrafes
VIC_OCUP|5311|Cuidadores de niños
VIC_OCUP|5312|Auxiliares de maestros
VIC_OCUP|5321|Trabajadores de los cuidados personales en instituciones
VIC_OCUP|5322|Trabajadores de los cuidados personales a domicilio
VIC_OCUP|5329|Trabajadores de los cuidados personales en servicios de salud no clasificados bajo otros epígrafes
VIC_OCUP|5411|Bomberos
VIC_OCUP|5412|Policías
VIC_OCUP|5413|Guardianes de prisión
VIC_OCUP|5414|Guardias de protección
VIC_OCUP|5419|Personal de los servicios de protección no clasificados bajo otros epígrafes
VIC_OCUP|6111|Agricultores y trabajadores calificados de cultivos extensivos
VIC_OCUP|6112|Agricultores y trabajadores calificados de plantaciones de árboles y arbustos
VIC_OCUP|6113|Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines
VIC_OCUP|6114|Agricultores y trabajadores calificados de cultivos mixtos 
VIC_OCUP|6121|Criadores de ganado
VIC_OCUP|6122|Avicultores y trabajadores calificados de la avicultura
VIC_OCUP|6123|Apicultores y sericultores y trabajadores calificados de la apicultura y la sericultura
VIC_OCUP|6129|Criadores y trabajadores pecuarios calificados de la cría de animales no clasificados bajo otros epígrafes
VIC_OCUP|6130|Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado
VIC_OCUP|6210|Trabajadores forestales calificados y afines
VIC_OCUP|6221|Trabajadores de explotaciones de acuicultura
VIC_OCUP|6222|Pescadores de agua dulce y en aguas costeras
VIC_OCUP|6223|Pescadores de alta mar
VIC_OCUP|6224|Cazadores y tramperos
VIC_OCUP|6310|Trabajadores agrícolas de subsistencia
VIC_OCUP|6320|Trabajadores pecuarios de subsistencia
VIC_OCUP|6330|Trabajadores agropecuarios de subsistencia
VIC_OCUP|6340|Pescadores, cazadores, tramperos y recolectores de subsistencia
VIC_OCUP|7111|Constructores de casas
VIC_OCUP|7112|Albañiles
VIC_OCUP|7113|Mamposteros, tronzadores, labrantes y grabadores de piedra
VIC_OCUP|7114|Operarios en cemento armado, enfoscadores y afines
VIC_OCUP|7115|Carpinteros de armar y de obra blanca
VIC_OCUP|7119|Oficiales y operarios de la construcción (obra gruesa) y afines no clasificados bajo otros epígrafes
VIC_OCUP|7121|Techadores
VIC_OCUP|7122|Parqueteros y colocadores de suelos
VIC_OCUP|7123|Revocadores
VIC_OCUP|7124|Instaladores de material aislante y de insonorización
VIC_OCUP|7125|Cristaleros
VIC_OCUP|7126|Fontaneros e instaladores de tuberías
VIC_OCUP|7127|Mecánicos-montadores de instalaciones de refrigeración y climatización
VIC_OCUP|7131|Pintores y empapeladores
VIC_OCUP|7132|Barnizadores y afines
VIC_OCUP|7133|Limpiadores de fachadas y deshollinadores
VIC_OCUP|7211|Moldeadores y macheros
VIC_OCUP|7212|Soldadores y oxicortadores
VIC_OCUP|7213|Chapistas y caldereros
VIC_OCUP|7214|Montadores de estructuras metálicas
VIC_OCUP|7215|Aparejadores y empalmadores de cables
VIC_OCUP|7221|Herreros y forjadores
VIC_OCUP|7222|Herramentistas y afines
VIC_OCUP|7223|Reguladores y operadores de máquinas herramientas
VIC_OCUP|7224|Pulidores de metales y afiladores de herramientas
VIC_OCUP|7231|Mecánicos y reparadores de vehículos de motor
VIC_OCUP|7232|Mecánicos y reparadores de motores de avión
VIC_OCUP|7233|Mecánicos y reparadores de máquinas agrícolas e industriales
VIC_OCUP|7234|Reparadores de bicicletas y afines
VIC_OCUP|7311|Mecánicos y reparadores de instrumentos de precisión
VIC_OCUP|7312|Fabricantes y afinadores de instrumentos musicales
VIC_OCUP|7313|Joyeros, orfebres y plateros
VIC_OCUP|7314|Alfareros y afines (barro, arcilla y abrasivos)
VIC_OCUP|7315|Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio
VIC_OCUP|7316|Redactores de carteles, pintores decorativos y grabadores
VIC_OCUP|7317|Artesanos en madera, cestería y materiales similares
VIC_OCUP|7318|Artesanos de los tejidos, el cuero y materiales similares
VIC_OCUP|7319|Artesanos no clasificados bajo otros epígrafes
VIC_OCUP|7321|Cajistas, tipógrafos y afines
VIC_OCUP|7322|Impresores
VIC_OCUP|7323|Encuadernadores y afines
VIC_OCUP|7411|Electricistas de obras y afines
VIC_OCUP|7412|Mecánicos y ajustadores electricistas
VIC_OCUP|7413|Instaladores y reparadores de líneas eléctricas
VIC_OCUP|7421|Mecánicos y reparadores en electrónica
VIC_OCUP|7422|Instaladores y reparadores en tecnología de la información y las comunicaciones
VIC_OCUP|7511|Carniceros, pescaderos y afines
VIC_OCUP|7512|Panaderos, pasteleros y confiteros
VIC_OCUP|7513|Operarios de la elaboración de productos lácteos
VIC_OCUP|7514|Operarios de la conservación de frutas, legumbres, verduras y afines
VIC_OCUP|7515|Catadores y clasificadores de alimentos y bebidas
VIC_OCUP|7516|Preparadores y elaboradores de tabaco y sus productos
VIC_OCUP|7521|Operarios del tratamiento de la madera
VIC_OCUP|7522|Ebanistas y afines
VIC_OCUP|7523|Reguladores y operadores de máquinas de labrar madera
VIC_OCUP|7531|Sastres, modistos, peleteros y sombrereros
VIC_OCUP|7532|Patronistas y cortadores de tela y afines
VIC_OCUP|7533|Costureros, bordadores y afines
VIC_OCUP|7534|Tapiceros, colchoneros y afines
VIC_OCUP|7535|Apelambradores, pellejeros y curtidores
VIC_OCUP|7536|Zapateros y afines
VIC_OCUP|7541|Buzos
VIC_OCUP|7542|Dinamiteros y pegadores
VIC_OCUP|7543|Clasificadores y probadores de productos (excluyendo alimentos y bebidas)
VIC_OCUP|7544|Fumigadores y otros controladores de plagas y malas hierbas
VIC_OCUP|7549|Oficiales, operarios y artesanos de artes mecánicas y de otros oficios no clasificados bajo otros epígrafes
VIC_OCUP|8111|Mineros y operadores de instalaciones mineras
VIC_OCUP|8112|Operadores de instalaciones de procesamiento de minerales y rocas
VIC_OCUP|8113|Perforadores y sondistas de pozos y afines
VIC_OCUP|8114|Operadores de máquinas para fabricar cemento y otros productos minerales
VIC_OCUP|8121|Operadores de instalaciones de procesamiento de metales
VIC_OCUP|8122|Operadores de máquinas pulidoras, galvanizadoras y recubridoras  de metales
VIC_OCUP|8131|Operadores de plantas y máquinas de productos químicos
VIC_OCUP|8132|Operadores de máquinas para fabricar productos fotográficos
VIC_OCUP|8141|Operadores de máquinas para fabricar productos de caucho
VIC_OCUP|8142|Operadores de máquinas para fabricar productos de material plástico
VIC_OCUP|8143|Operadores de máquinas para fabricar productos de papel
VIC_OCUP|8151|Operadores de máquinas de preparación de fibras, hilado y devanado
VIC_OCUP|8152|Operadores de telares y otras máquinas tejedoras
VIC_OCUP|8153|Operadores de máquinas de coser
VIC_OCUP|8154|Operadores de máquinas de blanqueamiento, teñido y limpieza de tejidos
VIC_OCUP|8155|Operadores de máquinas de tratamiento de pieles y cueros
VIC_OCUP|8156|Operadores de máquinas para la fabricación de calzado y afines
VIC_OCUP|8157|Operadores de máquinas lavarropas
VIC_OCUP|8159|Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero no clasificados bajo otros epígrafes
VIC_OCUP|8160|Operadores de máquinas para elaborar alimentos y productos afines
VIC_OCUP|8171|Operadores de instalaciones para la preparación de pasta para papel y papel
VIC_OCUP|8172|Operadores de instalaciones de procesamiento de la madera
VIC_OCUP|8181|Operadores de instalaciones de vidriería y cerámica
VIC_OCUP|8182|Operadores de máquinas de vapor y calderas
VIC_OCUP|8183|Operadores de máquinas de embalaje, embotellamiento y etiquetado
VIC_OCUP|8189|Operadores de máquinas y de instalaciones fijas no clasificados bajo otros epígrafes
VIC_OCUP|8211|Ensambladores de maquinaria mecánica
VIC_OCUP|8212|Ensambladores de equipos eléctricos y electrónicos
VIC_OCUP|8219|Ensambladores no clasificados bajo otros epígrafes
VIC_OCUP|8311|Maquinistas de locomotoras
VIC_OCUP|8312|Guardafrenos, guardagujas y agentes de maniobras
VIC_OCUP|8321|Conductores de motocicletas
VIC_OCUP|8322|Conductores de automóviles, taxis y camionetas
VIC_OCUP|8331|Conductores de autobuses y tranvías
VIC_OCUP|8332|Conductores de camiones pesados
VIC_OCUP|8341|Operadores de maquinaria agrícola y forestal móvil
VIC_OCUP|8342|Operadores de máquinas de movimiento de tierras y afines
VIC_OCUP|8343|Operadores de grúas, aparatos elevadores y afines
VIC_OCUP|8344|Operadores de autoelevadoras
VIC_OCUP|8350|Marineros de cubierta y afines
VIC_OCUP|9111|Limpiadores y asistentes domésticos
VIC_OCUP|9112|Limpiadores y asistentes de oficinas, hoteles y otros establecimientos
VIC_OCUP|9113|Personal doméstico
VIC_OCUP|9121|Lavanderos y planchadores manuales
VIC_OCUP|9122|Lavadores de vehículos
VIC_OCUP|9123|Lavadores de ventanas
VIC_OCUP|9129|Otro personal de limpieza
VIC_OCUP|9211|Peones de explotaciones agrícolas
VIC_OCUP|9212|Peones de explotaciones ganaderas
VIC_OCUP|9213|Peones de explotaciones de cultivos mixtos y ganaderos
VIC_OCUP|9214|Peones de jardinería y horticultura
VIC_OCUP|9215|Peones forestales
VIC_OCUP|9216|Peones de pesca y acuicultura
VIC_OCUP|9311|Peones de minas y canteras
VIC_OCUP|9312|Peones de obras públicas y mantenimiento
VIC_OCUP|9313|Peones de la construcción de edificios
